Pconsent_self,gender,bday,bday#1_1,bday#2_1,bday#3_1,race_2,race_3,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp.x,gc.x,term.x,Q_BallotBoxStuffing.x,Q_CHL.x,expected_ir.x,expected_loi.x,Country.x,expected_n.x,tg.x,transaction_id,SVID.x,PS.x,Child_age,Response,P_age,Cconsent,age,days,Ctime,genre,genre_8_TEXT,shorts_days,shorts_time,malleable_1,malleable_2,malleable_3,malleable_4,favorite,homophily_appear_1,homophily_appear_2,homophily_appear_3,homophily_appear_4,homophily_appear_5,homophily_behave_1,homophily_behave_2,homophily_behave_3,homophily_behave_4,homophily_behave_6,parasocial_1,parasocial_2,parasocial_3,parasocial_4,parasocial_5,outgroup_freq,outgroup_simple,regularities_1,regularities_2,regularities_3,regularities_4,regularities_5,regularities_6,regularities_7,friend,opp.y,gc.y,term.y,Q_BallotBoxStuffing.y,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL.y,expected_ir.y,expected_loi.y,Country.y,expected_n.y,tg.y,SVID.y,PS.y,age_match,difference,large_diff,Ptime_score,Ptime_max,Ptime_max_score,malleable_score,h_appear_score,h_behave_score,parasocial_score,composite,regularity_score,friend_gender,friend_race,race_1,race_match,race_match_binary,gender_match
Agree,Male,2017-02-24,February,24,2017,NA,NA,Some college,"Master's degree (e.g. MA, MS)","$50,000 through $74,999",Clay City,Il,Yes,iPad tablet,Yes,Yes,Yes,Can block certain things,7,6,NA,Mr beast,If they’re on to long the get a attitude,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,Yes. Some stuff labeled for kids isn’t appropriate,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,4ZpCflm4GCasledWSMSmbF,36661704,1449,NA,Complete,8,YES,8,7 days,2 hours or less,Sports,NA,3 days,30 minutes or less,2,2,2,2,Mr Beast,2,2,4,3,2,3,4,3,2,3,4,3,3,4,3,Sometimes,I don't know,2,2,2,2,3,4,3,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.4,0.52,0.6,0.68,0.6,0.5142857142857142,Male,Black or African American,White,0,0,1
Agree,Male,2015-03-16,March,16,2015,NA,NA,Some college,"Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",Muskegon heights,Mi,Yes,Android phone,Yes,Yes,No,NA,7,7,NA,Spy ninjas,He be extremely energetic,A lot,A lot,A lot,A lot,A lot,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2moylRtrkSPJIoRpAMOVZg,36661704,1449,NA,Complete,10,YES,10,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,1.5 hours or less,4,4,2,2,Spy ninjas,1,1,1,1,1,2,4,1,1,4,4,4,2,4,4,Very often,More people who DO NOT have the same skin color as me,2,4,2,2,2,4,2,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.6,0.2,0.48,0.72,0.4666666666666667,0.5142857142857142,Male,Black or African American,Black or African American,1,1,1
Agree,Female,2011-04-26,April,26,2011,White,NA,Doctoral degree,"Master's degree (e.g. MA, MS)","$100,000 or greater",Olympia,WA,Yes,iPhone,No,No,No,NA,4,4,NA,Don’t know,Nothing,A little,A little,A little,A lot,A little,I’ve concerns about inappropriate content,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1HR80Dvwp0Jf3mUH4EV90z,36661704,1449,NA,Complete,13,YES,13,3 days,30 minutes or less,Makeup/Fashion,NA,3 days,30 minutes or less,2,3,2,3,I don’t have one,2,2,2,3,4,3,2,3,3,2,3,4,4,3,4,Often,More people who DO NOT have the same skin color as me,3,2,3,2,4,2,4,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,16,1,4,0.5,0.52,0.52,0.72,0.5866666666666667,0.5714285714285714,Female,South Asian,Asian,0,0,1
Agree,Male,2015-03-03,March,3,2015,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Brooklyn,New York,Yes,iPhone,No,No,No,NA,7,6,NA,Online creation,They saw cartoon much times,A lot,A lot,A great deal,A lot,A lot,Online creation,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1XzBNFwVBvxLBquKxZNXLq,36661704,1449,NA,Complete,10,YES,9,7 days,2 hours or less,Other,NA,7 days,2 hours or less,4,5,4,4,Mr beast,4,5,4,4,4,4,5,4,4,4,4,5,4,5,4,Often,More people who DO have the same skin color as me,4,4,1,4,1,4,2,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,42,2,14,0.85,0.84,0.84,0.88,0.8533333333333334,0.5714285714285714,Female,Hispanic or Latino/a,White,0,0,0
Agree,Male,2013-02-13,February,13,2013,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",MD,Dc,Yes,Android tablet,No,No,Yes,NA,7,5,NA,Animated series and movies,Happy,A great deal,A lot,A lot,A lot,A lot,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6cTRYDZKXXd2o157ndBOmk,36661704,1449,NA,Complete,12,YES,13,7 days,More than 2 hours,Sports,NA,7 days,More than 2 hours,5,4,4,5,MrBeast,5,5,4,4,4,4,3,4,4,3,4,5,3,4,4,Often,More people who DO have the same skin color as me,4,4,1,3,3,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,35,1.5,10.5,0.9,0.88,0.72,0.8,0.8,0.6,Female,Asian,Black or African American,0,0,0
Agree,Female,2015-03-03,March,3,2015,NA,NA,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Hollow Rock,Tn,Yes,iPhone,Yes,Yes,Yes,Privacy settings,7,6,NA,YouTube kids,No,A little,A little,A moderate amount,A lot,A lot,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2N1EFuazWXGutydevxTk70,36661704,1449,NA,Complete,10,YES,10,7 days,1.5 hours or less,Educational,NA,7 days,30 minutes or less,4,4,2,3,Ryan’s world,1,1,4,2,4,4,4,2,4,4,4,4,4,4,4,Sometimes,More people who DO have the same skin color as me,2,2,2,2,2,4,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.65,0.48,0.72,0.8,0.6666666666666666,0.4857142857142857,Female,White,White,1,1,1
Agree,Female,2014-03-01,March,1,2014,NA,NA,Less than high school,High school degree or equivalent,"$16,000 through $24,999",Cornell,Wisconsin,Yes,Android phone,No,NA,No,NA,4,3,NA,A for adley,No,A moderate amount,A lot,A moderate amount,A lot,A little,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0gbpx5s3cIXnxHZBPiTOse,36661704,1449,NA,Complete,11,YES,11,5 days,45 minutes or less,Makeup/Fashion,NA,4 days,45 minutes or less,2,3,2,3,"A for adley,w",2,2,4,4,2,3,3,3,4,4,4,4,4,3,3,Sometimes,More people who DO have the same skin color as me,2,2,2,3,2,3,4,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,12,0.75,3,0.5,0.56,0.68,0.72,0.6533333333333333,0.5142857142857142,Female,Asian,White,0,0,1
Agree,Male,2016-07-26,July,26,2016,White,NA,Less than high school,Less than high school,No Answer,Talladega,Al,Yes,Android phone,No,No,No,NA,7,2,NA,Na,Don't recall,None at all,A moderate amount,None at all,A lot,None at all,Na,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,7CBugwKhaX07vqSs0aAqF8,36661704,1449,NA,Complete,8,YES,8,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,More than 2 hours,3,3,3,3,Don't know,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,Very often,I don't know,3,3,3,3,3,3,3,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,14,0.5,3.5,0.6,0.6,0.6,0.72,0.64,0.6,Female,Asian,Black or African American,0,0,0
Agree,Male,2012-02-12,February,12,2012,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",newyork,georgia,No,Android phone,No,Yes,Yes,emails,5,4,NA,disney +,very positive,A lot,A great deal,A great deal,A lot,A lot,very concern,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3wSU7Gk0PMASszISSmvN7F,36661704,1449,NA,Complete,13,YES,12,5 days,1 hour or less,Educational,NA,5 days,1.5 hours or less,4,3,4,3,bippi,4,4,5,5,4,4,5,5,4,5,4,4,5,5,4,Often,More people who DO have the same skin color as me,4,4,3,3,2,4,3,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,20,1,5,0.7,0.88,0.92,0.88,0.8933333333333333,0.6571428571428571,Male,South Asian,White,0,0,1
Agree,Male,2015-02-05,February,5,2015,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Florida,Florida,Yes,iPad tablet,Yes,Yes,Yes,I liked this al ltime,6,7,NA,I liked this all time,No,A great deal,A lot,A great deal,A lot,A great deal,I liked this all time,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6UACPpzVMh5CmIfPVlg1LP,36661704,1449,NA,Complete,10,YES,10,6 days,2 hours or less,Gaming/Let's Play,NA,6 days,1.5 hours or less,5,4,5,1,MrBeast,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,Very often,More people who DO have the same skin color as me,5,4,1,5,1,5,2,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,3,18,0.75,0.96,0.96,0.96,0.96,0.6571428571428571,Male,Hispanic or Latino/a,White,0,0,1
Agree,Female,2013-08-21,August,21,2013,NA,NA,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999",Philadelphia,Pennsylvania,Yes,Android phone,Yes,Yes,No,NA,5,3,NA,Abby best,Being entertained,A lot,A lot,A lot,A lot,A lot,Nothing at all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0ufbKhbGkZBwrWE4v6iCjO,36661704,1449,NA,Complete,11,YES,11,6 days,1 hour or less,Makeup/Fashion,NA,5 days,30 minutes or less,4,4,4,4,abbyslime,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Often,More people who DO NOT have the same skin color as me,4,4,2,4,2,4,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,15,0.75,3.75,0.8,0.8,0.8,0.8,0.8,0.6285714285714286,Female,South Asian,Hispanic or Latino/a,0,0,1
Agree,Female,2012-09-13,September,13,2012,NA,NA,Some college,"Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",harrisburg,pa,Yes,iPad tablet,Yes,Yes,Yes,age restricted content,7,4,NA,mr. beast,very good at creating her own videos with effects and text,A moderate amount,A moderate amount,A lot,A lot,A great deal,there are things that can be somewhat corruptive or profane on youtube just like GTA games but while I try to limit exposure I'm not too concerned with my child being exposed to things because she's very intelligent and polite and is going to come across content someway somehow,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2DIjzmpo6XWCziZrT01lDa,36661704,1449,NA,Complete,12,YES,12,7 days,2 hours or less,Gaming/Let's Play,NA,5 days,30 minutes or less,5,2,2,3,mr. beast,1,2,4,2,1,4,4,2,2,4,4,3,2,5,2,Sometimes,More people who DO have the same skin color as me,2,2,2,2,2,3,3,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,1,7,0.6,0.4,0.64,0.64,0.56,0.45714285714285713,Male,Hispanic or Latino/a,White,0,0,0
Agree,Female,2012-10-02,October,2,2012,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999",Highland,New york,Yes,Android phone,Yes,Yes,Yes,Check what they are posting,5,7,NA,Roblox,Some times she is behaving very weird and most of time I felt that she is learning new things,A little,A lot,A lot,A lot,A moderate amount,I don't remember the channels exactly but yes some time the content is like stetotypes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,29Zweiof66Vg46TamHubzF,36661704,1449,NA,Complete,12,YES,12,6 days,45 minutes or less,Crafts/do-it-yourself (DIY),NA,6 days,45 minutes or less,3,4,3,4,Sarah fit,3,4,4,2,2,4,4,4,4,4,3,3,4,4,4,Often,More people who DO NOT have the same skin color as me,5,3,1,3,1,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,3,15,0.7,0.6,0.8,0.72,0.7066666666666667,0.5428571428571428,Female,Asian,Asian,1,1,1
Agree,Male,2014-08-31,August,31,2014,NA,NA,Some college,Less than high school,"$25,000 through $34,999",Portland,Oregon,Yes,Android tablet,Yes,Yes,No,NA,7,7,NA,Not sure,Nothing concerning or surprising,A moderate amount,A little,A little,A lot,A moderate amount,Na,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3yrp3WQJuakPJ7p3EoejAr,36661704,1449,NA,Complete,10,YES,10.5,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,1 hour or less,2,2,1,1,Mr cash,4,4,4,3,3,4,2,3,4,4,4,4,4,5,4,Very often,I don't know,3,2,3,4,2,4,3,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,0.5,FALSE,49,3,21,0.3,0.72,0.68,0.84,0.7466666666666667,0.6,Male,White,White,1,1,1
Agree,Male,2017-01-09,January,9,2017,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Houston,Texas,Yes,iPad tablet,Yes,Yes,Yes,No explicit content,6,4,NA,Any cartoon channel,Wanting to mimic what or who she saw,A great deal,A great deal,A lot,A lot,A great deal,Gradually explicit scences are creeping into Youtube. It wasn´t like this initially,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,50edR0zlmSLgF4Y3n8vlpi,36661704,1449,NA,Complete,8,YES,8,6 days,1 hour or less,Educational,NA,6 days,1 hour or less,4,3,2,4,Anything cartoon is my favorite,4,3,3,4,4,3,3,4,4,4,3,3,4,4,4,Often,More people who DO NOT have the same skin color as me,4,4,2,3,3,4,2,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,24,1,6,0.65,0.72,0.72,0.72,0.72,0.6285714285714286,Female,Black or African American,Black or African American,1,1,0
Agree,Female,2014-07-10,July,10,2014,NA,NA,High school degree or equivalent,Less than high school,"$50,000 through $74,999",Cynthiana,Ky,Yes,iPhone,Yes,No,No,NA,7,6,NA,JOJO siwa,Nothing I feel concerned about,A great deal,A moderate amount,A moderate amount,A lot,A great deal,No no concern at all for my daughter,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0utcKvHA3aTIR6DAUaZ3mJ,36661704,1449,NA,Complete,10,YES,10,7 days,1 hour or less,Compilations,NA,7 days,30 minutes or less,4,4,2,2,JOJO siwa,2,2,3,4,2,4,3,4,4,4,4,4,4,4,4,Very often,More people who DO have the same skin color as me,4,4,2,4,3,4,2,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.6,0.52,0.76,0.8,0.6933333333333334,0.6571428571428571,Male,South Asian,White,0,0,0
Agree,Female,2011-12-30,December,30,2011,White,NA,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",White settlement,Texas,Yes,iPhone,No,NA,Yes,Screen time,7,6,NA,Baddie lily,Everything normal,A moderate amount,A lot,A moderate amount,A lot,A lot,Yes is mostly influencer that have that type situation but is there going day by day life.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,4IizEBVfkqRxut0lET06vG,36661704,1449,NA,Complete,13,YES,13,7 days,2 hours or less,Vlogs,NA,7 days,30 minutes or less,2,2,2,4,Baddie lily,2,2,4,4,2,4,2,2,2,4,4,4,4,4,2,Often,More people who DO have the same skin color as me,4,4,2,4,4,2,2,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.5,0.56,0.56,0.72,0.6133333333333333,0.6285714285714286,Female,Hispanic or Latino/a,Hispanic or Latino/a,1,1,1
Agree,Female,2016-01-25,January,25,2016,NA,NA,Some college,Some college,"$16,000 through $24,999",Los Angeles,CA,Yes,iPhone,Yes,Yes,Yes,parent’s control,7,3,NA,Amy,More matured,A great deal,A moderate amount,A moderate amount,A lot,A great deal,None at all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0z6nCUqCpjSYZ0Tv2T3kqE,36661704,1449,NA,Complete,9,YES,9,7 days,30 minutes or less,Sports,NA,7 days,30 minutes or less,4,3,2,4,Amy,5,5,4,5,5,5,4,3,3,5,5,4,4,3,5,Sometimes,More people who DO have the same skin color as me,4,4,2,5,1,5,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,21,0.75,5.25,0.65,0.96,0.8,0.84,0.8666666666666667,0.6285714285714286,Female,White,Asian,0,0,1
Agree,Female,2011-08-06,August,6,2011,NA,NA,Some college,Less than high school,"$25,000 through $34,999",Niles,Ohio,Yes,Android phone,Yes,No,No,Na,1,3,NA,Unknown,No,A lot,A great deal,A moderate amount,A lot,A moderate amount,No concerns,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1YUbKU68VaL37EMZomxOfW,36661704,1449,NA,Complete,13,YES,13,2 days,NA,NA,NA,NA,NA,2,2,2,2,Brandon,2,2,4,2,2,4,4,3,3,4,4,4,4,3,3,Often,I don't know,4,3,3,4,3,3,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,3,0.75,0.75,0.4,0.48,0.72,0.72,0.64,0.6571428571428571,Female,White,White,1,1,1
Agree,Female,2011-10-05,October,5,2011,NA,NA,Some college,High school degree or equivalent,"$50,000 through $74,999",Fort dodge,Iowa,Yes,Android phone,Yes,Yes,No,NA,5,4,NA,Music videos,No comment,A moderate amount,A moderate amount,A little,A lot,A moderate amount,Sometimes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0RQxaQbtrdTzcjZEnMvxfe,36661704,1449,NA,Complete,13,YES,13,4 days,1 hour or less,Crafts/do-it-yourself (DIY),NA,5 days,1 hour or less,2,3,3,4,No favorite,4,2,4,4,2,4,4,3,3,4,4,4,4,4,4,Sometimes,More people who DO have the same skin color as me,2,3,2,3,2,4,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,20,1,5,0.6,0.64,0.72,0.8,0.72,0.5428571428571428,Female,White,White,1,1,1
Agree,Female,2012-07-11,July,11,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",BRONX-NY,NY,Yes,Android tablet,Yes,Yes,Yes,I’ve set controls so they can only watch age-appropriate stuff and can’t comment on videos or anything. Keeps it chill!,6,4,NA,Diy crafts,"i’ve noticed my kid gets kinda hyper after watching youtube, like they’re all amped up from the fast-paced videos. it’s not terrible, but i do worry about how it affects their attention span. like, they’ll watch something for 5 seconds and then swipe to the next thing—it’s like they’re training their brain to not focus",A lot,A lot,A great deal,A lot,A moderate amount,"my teenager watching these prank videos that were just way too over the top and sometimes kinda mean-spirited. Some of the channels just glorify causing chaos, and it worries me they might think that’s okay behavior in real life. I had to sit them down for a little chat about it",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,28q7chRmfwF2Y4ZrzeZ7BI,36661704,1449,NA,Complete,12,YES,12,7 days,1 hour or less,Crafts/do-it-yourself (DIY),NA,6 days,1 hour or less,4,3,3,4,Mr beast,3,2,5,4,2,4,2,2,3,5,4,3,2,3,4,Often,More people who DO have the same skin color as me,4,3,2,2,4,4,2,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,24,1,6,0.7,0.64,0.64,0.64,0.64,0.6,Female,Hispanic or Latino/a,White,0,0,1
Agree,Female,2016-01-01,January,1,2016,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Okmulgee,Oklahoma,Yes,Android tablet,Yes,Yes,Yes,using google one,5,4,NA,cartoon net work,doing nothing,A great deal,A lot,A great deal,A lot,A great deal,yes it was about swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,76xNmgpLU2C17Dsi8KmMwk,36661704,1449,NA,Complete,9,YES,9,5 days,1 hour or less,Gaming/Let's Play,NA,5 days,1 hour or less,5,4,5,5,mr beast,5,4,5,5,5,5,4,5,4,5,5,4,5,5,4,Very often,More people who DO have the same skin color as me,3,3,1,1,1,5,1,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,20,1,5,0.95,0.96,0.92,0.92,0.9333333333333333,0.42857142857142855,Female,South Asian,White,0,0,1
Agree,Female,2012-05-02,May,2,2012,NA,NA,Less than high school,Less than high school,"Less than $5,000",Jackson TN,Il,Yes,Android phone,Yes,Yes,Yes,Parental Control,5,7,NA,Peppa Pig,Nth,A great deal,A lot,A moderate amount,A lot,A great deal,NA,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,63uAi0GXH8SauZeeKW8doJ,36661704,1449,NA,Complete,12,YES,12,7 days,More than 2 hours,Makeup/Fashion,NA,7 days,More than 2 hours,5,5,5,5,Jason,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Sometimes,More people who DO NOT have the same skin color as me,5,5,1,5,1,5,1,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,3,15,1,1,1,1,1,0.6571428571428571,Female,Hispanic or Latino/a,Black or African American,0,0,1
Agree,Female,2014-07-10,July,10,2014,Hispanic or Latino/a,NA,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$35,000 through $49,999",Pittsburgh,PA,Yes,Android tablet,No,No,No,NA,7,7,NA,Peppa pig,He likes to watch cartoons mostly it's just I watch regular TV,A moderate amount,A lot,A little,A lot,A moderate amount,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2sgyubBxkzfQukoIA1UH92,36661704,1449,NA,Complete,10,YES,10,7 days,1 hour or less,Other,Cartoon,6 days,1 hour or less,2,1,1,3,Markiplier,4,4,4,4,4,4,3,3,3,4,4,4,5,4,4,Sometimes,I don't know,2,1,2,2,3,3,2,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.35,0.8,0.68,0.84,0.7733333333333333,0.42857142857142855,Male,South Asian,American Indian or Alaska Native,2,0,0
Agree,Male,2014-05-01,May,1,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Clayton,NC,Yes,iPhone,Yes,Yes,No,NA,7,2,NA,Cocomelon,"I notice my child gets really excited and talks a lot about what they watched, especially when it's something fun or educational. Sometimes, they get frustrated when screen time is over, which concerns me a little. I’m surprised by how quickly they pick up new phrases or songs from YouTube videos.",A great deal,A lot,A moderate amount,A lot,A great deal,"No , I have never experience any disturbing content on YouTube and concern about.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5qWUclzyZQu5b75gCtzkUO,36661704,1449,NA,Complete,10,YES,10,7 days,30 minutes or less,Gaming/Let's Play,NA,2 days,15 minutes or less,4,5,4,4,Cocomelon,4,5,4,4,4,5,5,4,4,5,5,4,4,5,4,Sometimes,More people who DO have the same skin color as me,2,1,2,1,2,5,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,14,0.5,3.5,0.85,0.84,0.92,0.88,0.88,0.42857142857142855,Female,White,White,1,1,0
